slug;title;description;cover_url;language;bunny_url
coracao-em-conflito;Coração em Conflito;Entre o que sentia e o que deveria sentir, havia um abismo que ele não sabia mais como atravessar. O conflito interno era mais devastador do que qualquer batalha externa — e a única saída passava por uma escolha que ele temia fazer.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1768421333689-jx25c.jpg;legendado;https://doramasplus.b-cdn.net/Cora%C3%A7%C3%A3o%20em%20Conflito.mp4
contrato-de-coracoes;Contrato de Corações;O contrato dizia coração, mas as partes envolvidas insistiam em dizer que era apenas negócio. Cada cláusula cumprida foi apertando o laço entre eles até o ponto em que nenhum papel tinha poder para desfazer.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1768923961914-85wrb.jpg;dublado;https://doramasplus.b-cdn.net/Contrato%20de%20Cora%C3%A7%C3%B5es.mp4
do-marginal-ao-central-no-poder-e-o-no-amor;Do marginal ao central no poder e o no Amor;Das margens da sociedade para o centro do poder, ele fez a jornada que ninguém apostou ser possível. E no caminho encontrou um amor tão improvável quanto a própria ascensão — e igualmente impossível de negar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1770635447405-rki8ci.jpg;dublado;https://doramasplus.b-cdn.net/Do%20marginal%20ao%20central%20no%20poder%20e%20o%20no%20Amor.mp4
de-gordinha-a-imperatriz-poderosa-imperatriz-rejeitada-medica-vingativa-a-imperatriz-do-sistema-de-compras;De Gordinha a Imperatriz Poderosa/ Imperatriz Rejeitada/ Medica Vingativa/ A Imperatriz do Sistema de Compras;Ridicularizada por seu peso e subestimada por todos, ela se recusou a aceitar os limites que o mundo tentou impor. Com um sistema de compras surpreendente e uma determinação inabalável, a imperatriz rejeitada se ergueu mais poderosa do que qualquer um imaginou.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1771337709117-yb90ax.jpg;legendado;https://doramasplus.b-cdn.net/De%20Gordinha%20a%20Imperatriz%20Poderosa%20Imperatriz%20Rejeitada%20Medica%20Vingativa.mp4
o-bastardo-que-calou-o-reino;O Bastardo que calou o Reino;Nascido fora do trono, ele cresceu na sombra dos poderosos. Mas o bastardo que todos ignoraram guarda um segredo capaz de calar um reino inteiro — e mudar o curso da história.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767303893492-1a4vk8.jpg;dublado;https://doramasplus.b-cdn.net/O%20Bastardo%20que%20calou%20o%20Reino.mp4
em-outras-palavras-te-amo;Em Outras palavras Te Amo;"Quando Alice conquista uma bolsa para o prestigiado Instituto Ashford, em Londres, ela bate de frente com o maior encrenqueiro da escola, Charles“Rei”Kenward. Mas um acontecimento inesperado acaba colocando os dois sob o mesmo teto. E essa rivalidade? Está prestes a se transformar em uma paixão perigosamente intensa.

";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765058247688-jlak5p.jpg;legendado;https://doramasplus.b-cdn.net/Em%20Outras%20palavras%20Te%20Amo.mp4
corrida-para-o-meu-coracao;Corrida para o meu Coração;Quando Enzo, um gênio da F1 de família rica, e Sierra, uma garota rebelde criada numa oficina, inesperadamente se tornam meio-irmãos, faíscas voam. Apesar de suas origens conflitantes e cicatrizes emocionais, a paixão cresce.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765110128119-vt1hyi.jpg;dublado;https://doramasplus.b-cdn.net/Corrida%20para%20o%20meu%20Cora%C3%A7%C3%A3o.mp4
do-servico-ao-sucesso;Do Serviço ao Sucesso;Começou no serviço mais simples, sem nome e sem destaque. Cada passo foi dado com mais determinação do que o anterior. A jornada do serviço ao sucesso não foi sobre sorte — foi sobre nunca parar quando os outros esperavam que parasse.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1771422874323-lj3y3p.jpg;dublado;https://doramasplus.b-cdn.net/Do%20Servi%C3%A7o%20ao%20Sucesso.mp4
casamento-obrigatorio-me-viro-com-tres-damas-perdidas;Casamento Obrigatorio? Me viro com tres damas Perdidas!;"Giovane, um universitário desempregado, viaja para o império de Bamal e torna-se um estudioso pobre. Ao receber o decreto imperial de casamento obrigatório, espera uma mulher sem graça, mas encontra 3 mulheres; uma princesa disfarçada, a filha de um general e a herdeira de um comerciante.Por requisitos do sistema acaba se casando com as três. Ele precisa conquistá-las para receber recompensas. Em tempos turbulentos, garante sustento e unifica bandidos, tornando-se o Rei Despreocupado.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765112159166-qumy87.jpg;dublado;https://doramasplus.b-cdn.net/Casamento%20Obrigatorio%2C%20Me%20viro%20com%20Tres%20Damas%20Perdidas.mp4
cuidado-eu-sou-a-chefona;Cuidado! Eu sou a Chefona;Depois de ser descartada pelo homen que ajudou a chegar ao poder, Eleanor - a verdadeira CEO por trás do poderoso Circulo Thunder é jogada de volta aos holofotes quando um bilionario misterioso lhe propõe casamento, Abalando as bases da alta sociedade;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765113113406-3bgvm2.jpg;dublado;https://doramasplus.b-cdn.net/Cuidado!%20Eu%20sou%20a%20Chefona.mp4
da-cela-a-cinderela-do-sofrimento-ao-amor-do-ceo;Da Cela a Cinderela/ Do Sofrimento ao amor do Ceo;Da cela fria para os braços do CEO mais frio de todos foi uma jornada que ninguém apostaria. Mas entre a injustiça sofrida e o amor inesperado que encontrou, ela descobriu que os maiores recomeços nascem dos piores pontos de partida.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1771523130971-6mebj.jpg;legendado;https://doramasplus.b-cdn.net/Da%20Cela%20a%20Cinderela%2C%20Do%20Sofrimento%20ao%20amor%20do%20Ceo.mp4
esposa-secreta-do-bilionario;Esposa secreta do Bilionario;"O dorama ""Esposa Secreta do Bilionário"" (ou similar, como ""A Vida Secreta do Meu Marido Bilionário"") geralmente segue a trama de uma jovem, Alice Carter, que se casa acidentalmente ou por necessidade com um bilionário poderoso, Alex Bennett, que é secretamente seu chefe, e precisa esconder o casamento por medo de perder o emprego, enfrentando inveja de outras mulheres e desafios sociais enquanto descobre o mundo secreto do marido. A história envolve um casamento arranjado, segredos, e a jornada de uma ""Cinderela moderna"". ";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765117539021-p9xe1.jpg;dublado;https://doramasplus.b-cdn.net/Esposa%20secreta%20do%20Bilionario.mp4
quadrigemeos-do-tio-do-meu-ex;Quadrigemeos do tio do meu Ex;A mãe da protagonista adoece gravemente e precisa de altos custos médicos. Para salvá-la, ela vende seus óvulos, mas o protagonista a interpreta mal, achando-a gananciosa, e por compaixão acaba dormindo com ela. Convencido de ser estéril e de que morrerá antes dos 30, ele decide passar sua herança ao sobrinho. Porém, a protagonista engravida de quadrigêmeos. Trabalhando em um hotel para sustentar os filhos, descobre que o sobrinho é seu ex-namorado traidor que, ao saber da gravidez, a agride publicamente. No momento em que o protagonista vai assinar a transferência, ele descobre a gravidez dela — e que está sendo maltratada…;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765134386196-kdiyxj.jpg;dublado;https://doramasplus.b-cdn.net/Quadrigemeos%20do%20tio%20do%20meu%20Ex.mp4
pluma-dourada-golden-feathers-penas-douradas;Pluma dourada, Golden Feathers penas Douradas;Em uma prestigiada academia, os meio-irmãos Tanya e Leo fazem uma aposta perigosa: ele deve seduzir Logic, o novo presidente do conselho estudantil, em troca de uma noite com ela. O jogo de sedução e vingança toma rumos inesperados.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765133577872-03yibu.jpg;legendado;https://doramasplus.b-cdn.net/Pluma%20dourada%2C%20Golden%20Feathers%20penas%20Douradas.mp4
sobrenome-meu-gloria-minha;Sobrenome meu Gloria Minha;O sobrenome que ela herdou carrega um peso — e uma glória que ela ainda vai aprender a usar. Entre expectativas e autodescoberta, ela decide o que realmente significa carregar esse nome com orgulho.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765131399254-vsryeq.jpg;dublado;https://doramasplus.b-cdn.net/Sobrenome%20meu%20Gloria%20Minha.mp4
tive-um-bebe-sem-voce;Tive um bebê sem Você;Cinco anos atrás, Scarlett, uma garçonete gordinha, salvou a vida de Brandon e passou com ele uma noite inesquecível de paixão antes de desaparecer. Agora, ela está de volta, mais magra e irreconhecível, sem que Brandon, o poderoso e recluso CEO da Larco, imagine que se tornou pai da filha dela.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765138845632-xenql.jpg;dublado;https://doramasplus.b-cdn.net/Tive%20um%20bebe%20sem%20Voc%C3%AA.mp4
disputa-final;Disputa Final;A disputa final não era pelo trono, pelo dinheiro ou pelo poder. Era pela verdade — e pela única pessoa que ambos queriam ao seu lado quando tudo terminasse. Só um poderia ganhar. Mas o preço da vitória era maior do que qualquer um imaginava.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1772035009918-7rukdm.jpg;dublado;https://doramasplus.b-cdn.net/Disputa%20Final.mp4
paixao-tabu-meu-meio-irmao;Paixão tabu meu meio-Irmão;O jovem rico Aiden, cínico e rebelde, se torna meio-irmão da teimosa Vivian. De rivais a amantes, mergulham em uma paixão proibida, marcada por traumas familiares, pressões éticas e a sombra do bullying escolar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765203903936-vkyxc.jpg;dublado;https://doramasplus.b-cdn.net/Paix%C3%A3o%20tabu%20meu%20meio-Irm%C3%A3o.mp4
a-docura-amarga-de-ve-la-divorciada;A Doçura amarga de ve-la Divorciada;É uma história que explora a superação e o amor verdadeiro após um divórcio. A trama segue Maria, que, após ser humilhada e expulsa de casa pelo marido infiel, se vê obrigada a se divorciar. Após o divórcio, ela se casa com Carlos, um CEO poderoso que oferece apoio e recursos. Juntos, eles constroem um novo casamento que se transforma em um amor verdadeiro, superando desafios e alcançando sucesso duradouro. A vingança magistral do ex-marido e da amante se torna um ponto central da narrativa, enquanto Maria e Carlos se consolidam como um casal poderoso e enfrentam traições, intrigas e obstáculos no caminho. ;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765211898440-e469wx.jpg;dublado;https://doramasplus.b-cdn.net/A%20Do%C3%A7ura%20amarga%20de%20ve-la%20Divorciada.mp4
princesa-traida-rainha-em-ascensao;Princesa traida Rainha em Ascensão;Traída quando menos esperava, ela poderia ter desmoronado. Em vez disso, se levantou. A princesa que foi traída não existe mais — no lugar dela, uma rainha em ascensão que não vai deixar nada passar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765211354392-fbuyna.jpg;legendado;https://doramasplus.b-cdn.net/Princesa%20traida%20Rainha%20em%20Ascens%C3%A3o.mp4
o-homen-que-estava-ao-meu-lado;O Homen que estava ao meu Lado;PARA DEIXAR SUA ESPOSA COM CIÚMES, O HOMEM BEIJOU DE PROPÓSITO A MULHER MANIPULADORA, MAS ELA NEM LIGOU;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765270196876-0o9qdj.jpg;dublado;https://doramasplus.b-cdn.net/O%20Homen%20que%20estava%20ao%20meu%20Lado.mp4
a-menina-esperta-me-domou;A Menina esperta me Domou;Ele era o tipo de homem que domava qualquer situação com um olhar. Ela era a única que não se deixava dominar. O duelo entre eles era inevitável — e muito mais delicioso do que qualquer dos dois esperava.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765231233645-yn7co6.jpg;legendado;https://doramasplus.b-cdn.net/A%20Menina%20esperta%20me%20Domou.mp4
na-ponta-da-faca-o-retorno-do-rei-da-culinaria;Na ponta da Faca: O Retorno do rei da Culinaria;"Leon Kennedy, ex-""Rei da Culinária"", perdeu tudo após uma tragédia. No fundo do poço, com apenas seu fiel cachorro Dante, ele enfrenta humilhações numa cozinha suja. Mas quando o mal ameaça seu único companheiro, Leon ergue a faca de chef. Não é sobre fama. É sobre vingança. Uma jornada brutal de superação e justiça pelas próprias mãos.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765270617075-rpysco.jpg;legendado;https://doramasplus.b-cdn.net/Na%20ponta%20da%20Faca%20O%20retorno%20do%20rei%20da%20Culinaria.mp4
a-herdeira-retorna;A Herdeira Retorna;Ela partiu sem uma palavra e voltou sem pedir licença. A herdeira que todos deram como perdida traz consigo respostas que vão abalar os alicerces de um império construído sobre mentiras.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765232363885-ozrw1r.jpg;dublado;https://doramasplus.b-cdn.net/A%20Herdeira%20Retorna.mp4
no-dia-do-casamento-levei-um-marido-de-brinde;No dia do Casamento levei um marido de Brinde;No dia mais importante da sua vida, ela não esperava ganhar um marido de brinde. Mas o destino tem planos próprios — e esse casamento improvável pode ser exatamente o que ela sempre precisou.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765140954007-3z0fvp.jpg;legendado;https://doramasplus.b-cdn.net/No%20dia%20do%20Casamento%20levei%20um%20marido%20de%20Brinde.mp4
segredo-da-lua;Segredo da Lua;A lua guarda segredos que o sol nunca vê. Quando o segredo dela finalmente vem à tona, ilumina não só o passado — mas também o caminho para um futuro que ela ainda não ousava imaginar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765231614541-n75lis.jpg;legendado;https://doramasplus.b-cdn.net/Segredo%20da%20Lua.mp4
te-amo-no-silencio;Te amo no Silencio;Ele nunca disse em voz alta. Ela nunca perguntou. Mas no silêncio entre os dois existia uma confissão inteira — e às vezes, o amor que não precisa de palavras é o que mais fala.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765207369779-8x8lyq.jpg;legendado;https://doramasplus.b-cdn.net/Te%20amo%20no%20Silencio.mp4
a-esposa-rainha-do-crime;A Esposa Rainha do Crime;Sem Sinopse A Esposa Rainha do Crime assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1774285958215-d0eqad.jpg;legendado;https://doramasplus.b-cdn.net/A%20Esposa%20Rainha%20do%20Crime.mp4
neto-falso-nao-verdadeiro;Neto falso? Não, Verdadeiro!;Cláudio Moreira mergulha numa guerra sangrenta para salvar Letícia e Benjamin do sequestro. Entre testes de DNA explosivos e um casamento arranjado sob ameaças de Ronaldo Barbosa, ele arquiteta uma farsa ousada: fazer o menino se passar por herdeiro dos Moreira. Mas quando o laudo chega...;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765272200826-h9v4ak.jpg;dublado;https://doramasplus.b-cdn.net/Neto%20falso%20N%C3%A3o%2C%20Verdadeiro!.mp4
renasci-aos-8-anos-para-fazer-meu-pai-rico-e-feliz;Renasci aos 8 anos para fazer meu pai rico e Feliz;Na vida passada, Carlos Sousa era o homem mais rico da Marcidade, mas foi enganado por sua própria mãe, Dina Gomes, e acabou rompendo relações com seu pai.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765273536498-ypq98i.jpg;dublado;https://doramasplus.b-cdn.net/Renasci%20aos%208%20anos%20para%20fazer%20meu%20pai%20rico%20e%20Feliz.mp4
a-obsessao-do-ceo;A Obsessão do Ceo;ovem brilhante se apaixona por seu chefe bonito e frio, um coração que nunca conheceu o amor verdadeiro. À medida que a atração se intensifica, as complicações também aumentam. Será que ela conseguirá romper as barreiras que ele construiu, ou o amor por ele acabará por destruí-la?;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765274834424-ibsgh9o.jpg;legendado;https://doramasplus.b-cdn.net/A%20Obsess%C3%A3o%20do%20Ceo%20(2).mp4
